"Group Name","Patch Name","Files Changed","Upstream","Tracked-On"
"Google Patches","0299-drivers-staging-android-split-uapi-out-of-binder.h.patch",2,"Yes",""
"Google Patches","0300-drivers-staging-android-split-uapi-out-of-sync.h-and.patch",4,"Yes",""
"Google Patches","0301-ARM-Fix-dtb-list-when-DTB_IMAGE_NAMES-is-empty.patch",1,"Yes",""
"Google Patches","0302-ARM-Fix-Make-low-level-printk-work-to-use-a-separate.patch",2,"Yes",""
"Google Patches","0303-video-adf-make-device-node-names-less-hierarchical.patch",2,"Yes",""
"Google Patches","0304-video-adf-remove-PAGE_SIZE-from-userspace-facing-hea.patch",1,"Yes",""
"Google Patches","0305-video-adf-fix-ADF_MAX_ATTACHMENTS-declaration.patch",1,"Yes",""
"Google Patches","0306-video-adf-validate-dpms-state-passed-to-blank.patch",1,"Yes",""
"Google Patches","0307-video-adf-fix-fbdev-blank-dpms-state-mapping.patch",1,"Yes",""
"Google Patches","0308-netfilter-xt_qtaguid-fix-memory-leak-in-seq_file-han.patch",1,"Yes",""
"Google Patches","0309-ARM-fiq_glue-Add-custom-fiq-return-handler-api.patch",3,"Yes",""
"Google Patches","0310-android-configs-Reorder-config-fragments-update-READ.patch",3,"Yes",""
"Google Patches","0311-android-configs-require-TCPMSS-remove-SCHED_TRACER-a.patch",2,"Yes",""
"Google Patches","0312-timerfd-support-CLOCK_BOOTTIME-clock.patch",1,"Yes",""
"Google Patches","0313-android-configs-Add-HIDRAW-to-recommended-set.patch",1,"Yes",""
"Google Patches","0314-gpu-ion-create-separate-heap-and-client-debugfs-dire.patch",1,"Yes",""
"Google Patches","0315-gpu-ion-Fix-debugfs-handling-of-multiple-kernel-clie.patch",1,"Yes",""
"Google Patches","0316-ion-store-a-copy-of-the-client-name-on-client-creati.patch",1,"Yes",""
"Google Patches","0317-gpu-ion-make-sure-all-clients-are-exposed-in-debugfs.patch",1,"Yes",""
"Google Patches","0318-android-configs-add-TIMER_STATS-back-helps-with-sysr.patch",1,"Yes",""
"Google Patches","0319-cpufreq-interactive-fix-compiling-warnings.patch",1,"Yes",""
"Google Patches","0320-android-configs-add-IPV6-ROUTE-INFO.patch",1,"Yes",""
"Google Patches","0321-video-adf-define-constants-for-device-custom-ioctls.patch",1,"Yes",""
"Google Patches","0322-cpufreq-interactive-fix-NULL-pointer-dereference-at-.patch",1,"Yes",""
"Google Patches","0323-android-configs-Add-CONFIG_NETFILTER_XT_TARGET_IDLET.patch",1,"Yes",""
"Google Patches","0324-android-configs-update-3.10-options.patch",2,"Yes",""
"Google Patches","0325-staging-android-binder-fix-ABI-for-64bit-Android.patch",1,"Yes",""
"Google Patches","0326-Staging-android-binder-Support-concurrent-32-bit-and.patch",5,"Yes",""
"Google Patches","0328-ARM-tegra-flounder-stick-to-32bit-binder-for-now.patch",1,"Yes",""
"Google Patches","0329-tcp-add-a-sysctl-to-config-the-tcp_default_init_rwnd.patch",4,"Yes",""
"Google Patches","0330-fix-false-disconnect-due-to-a-signal-sent-to-the-rea.patch",1,"Yes",""
"Google Patches","0331-video-adf-use-ADF_IOCTL_TYPE-in-compat-ioctl-definit.patch",1,"Yes",""
"Google Patches","0332-video-adf-fix-compat-ioctls-calling-ioctl-with-wrong.patch",1,"Yes",""
"Google Patches","0333-video-adf-use-zu-when-printing-size_t.patch",1,"Yes",""
"Google Patches","0334-android-configs-add-systrace-support-to-recommended-.patch",1,"Yes",""
"Google Patches","0335-Power-add-an-API-to-log-wakeup-reasons.patch",3,"Yes",""
"Google Patches","0336-POWER-fix-compile-warnings-in-log_wakeup_reason.patch",1,"Yes",""
"Google Patches","0337-Staging-android-binder-More-offset-validation.patch",1,"Yes",""
"Google Patches","0338-netfilter-xt_qtaguid-64-bit-warning-fixes.patch",2,"Yes",""
"Google Patches","0339-drivers-usb-gadget-64-bit-related-type-fixes.patch",2,"Yes",""
"Google Patches","0340-android-base-cfg-enable-DM_VERITY-used-for-secureboo.patch",1,"Yes",""
"Google Patches","0341-Power-Add-guard-condition-for-maximum-wakeup-reasons.patch",1,"Yes",""
"Google Patches","0342-power-wakeup_reason-rename-irq_count-to-irqcount.patch",1,"Yes",""
"Google Patches","0343-video-adf-export-the-adf_attachment_allow-symbol-to-.patch",1,"Yes",""
"Google Patches","0344-fix-sdio.c.patch",1,"Yes",""
"Google Patches","0345-cpufreq-interactive-Use-generic-get_cpu_idle_time-fr.patch",1,"Yes",""
"Google Patches","0346-cpufreq-interactive-hold-reference-on-global-cpufreq.patch",1,"Yes",""
"Google Patches","0347-net-kuid-kguid-build-fixes.patch",2,"Yes",""
"Google Patches","0348-netfilter-Build-fixups-kuid-kguid-changes-xt_socket_.patch",3,"Yes",""
"Google Patches","0349-xt_qtaguid-Fix-boot-panic.patch",1,"Yes",""
"Google Patches","0350-ARM64-add-option-to-build-Image.gz-dtb-combo.patch",5,"Yes",""
"Google Patches","0351-video-adf-replace-fbdev-helper-s-open-flag-with-refc.patch",2,"Yes",""
"Google Patches","0352-video-adf-ensure-consistent-alignment-on-userspace-f.patch",3,"Yes",""
"Google Patches","0353-of-Support-CONFIG_CMDLINE_EXTEND-config-option.patch",2,"Yes",""
"Google Patches","0354-ARM64-copy-CONFIG_CMDLINE_EXTEND-from-ARM.patch",1,"Yes",""
"Google Patches","0355-video-adf-document-adf_format_validate_yuv-s-origin.patch",1,"Yes",""
"Google Patches","0356-video-adf-add-buffer-padding-quirk.patch",2,"Yes",""
"Google Patches","0357-video-adf-adf_memblock_export-symbol-should-be-expor.patch",1,"Yes",""
"Google Patches","0358-cpufreq-interactive-restructure-CPUFREQ_GOV_LIMITS.patch",1,"Yes",""
"Google Patches","0359-cpufreq-interactive-turn-boost_pulse-off-on-boost-of.patch",1,"Yes",""
"Google Patches","0360-cpufreq-interactive-remove-compilation-error-from-co.patch",1,"Yes",""
"Google Patches","0361-fiq_debugger-move-into-drivers-staging-android-fiq_d.patch",12,"Yes",""
"Google Patches","0362-fiq_debugger-rename-debug-fiq_debugger.patch",1,"Yes",""
"Google Patches","0363-fiq_debugger-allow-compiling-without-CONFIG_FIQ_GLUE.patch",1,"Yes",""
"Google Patches","0364-fiq_debugger-use-pt_regs-for-registers.patch",1,"Yes",""
"Google Patches","0365-fiq_debugger-split-arm-support-into-fiq_debugger_arm.patch",4,"Yes",""
"Google Patches","0366-fiq_debugger-add-ARM64-support.patch",3,"Yes",""
"Google Patches","0367-of-fix-CONFIG_CMDLINE_EXTEND.patch",1,"Yes",""
"Google Patches","0368-prctl-adds-PR_SET_TIMERSLACK_PID-for-setting-timer-s.patch",2,"Yes",""
"Google Patches","0369-nf-IDLETIMER-time-stamp-and-suspend-resume-handling.patch",1,"Yes",""
"Google Patches","0370-video-adf-use-rb_erase-in-adf_obj_destroy.patch",1,"Yes",""
"Google Patches","0371-HID-Add-some-missing-HUT-mappings.patch",1,"Yes",""
"Google Patches","0372-HID-add-missing-hid-usages.patch",3,"Yes",""
"Google Patches","0373-nf-Remove-compilation-error-caused-by-e8430cbed3ef15.patch",1,"Yes",""
"Google Patches","0374-Power-Changes-the-permission-to-read-only-for-sysfs-.patch",1,"Yes",""
"Google Patches","0375-selinux-Report-permissive-mode-in-avc-denied-message.patch",3,"Yes",""
"Google Patches","0376-video-adf-memblock-map-buffer-for-dma.patch",1,"Yes",""
"Google Patches","0377-video-adf-fbdev-add-stubs-for-kernels-without-ADF_FB.patch",1,"Yes",""
"Google Patches","0378-fiq_debugger-Call-fiq_debugger_printf-through-a-func.patch",4,"Yes",""
"Google Patches","0379-pstore-ram-Add-ramoops_console_write_buf-api.patch",2,"Yes",""
"Google Patches","0380-fiq_debugger-Add-fiq_watchdog_triggered-api.patch",4,"Yes",""
"Google Patches","0381-input-add-keycombo-a-general-key-combo-driver.patch",4,"Yes",""
"Google Patches","0382-input-Changed-keyreset-to-act-as-a-wrapper-for-keyco.patch",3,"Yes",""
"Google Patches","0383-net-ipv6-autoconf-routes-into-per-device-tables.patch",5,"Yes",""
"Google Patches","0384-net-add-a-sysctl-to-reflect-the-fwmark-on-replies.patch",11,"Yes",""
"Google Patches","0385-net-Use-fwmark-reflection-in-PMTU-discovery.patch",3,"Yes",""
"Google Patches","0386-net-support-marking-accepting-TCP-sockets.patch",10,"Yes",""
"Google Patches","0387-android-base-cfg-disable-LOGGER.patch",1,"Yes",""
"Google Patches","0388-arm64-Fix-correct-dtb-clean-files-location.patch",1,"Yes",""
"Google Patches","0389-netfilter-fix-seq_printf-type-mismatch-warning.patch",1,"Yes",""
"Google Patches","0390-cpufreq-interactive-prevents-the-frequency-to-direct.patch",1,"Yes",""
"Google Patches","0391-cpufreq-Persist-cpufreq-time-in-state-data-across-ho.patch",1,"Yes",""
"Google Patches","0392-prctl-adds-the-capable-CAP_SYS_NICE-check-to-PR_SET_.patch",1,"Yes",""
"Google Patches","0393-cpufreq-fix-sleeping-in-atomic-context-when-realloc-.patch",1,"Yes",""
"Google Patches","0394-power-Add-property-CHARGE_COUNTER_EXT-and-64-bit-pre.patch",2,"Yes",""
"Google Patches","0395-net-wireless-Increase-scan-entry-expiration-to-fit-n.patch",1,"Yes",""
"Google Patches","0396-SELinux-Enable-setting-security-contexts-on-rootfs-i.patch",1,"Yes",""
"Google Patches","0397-net-core-Support-UID-based-routing.patch",29,"Yes",""
"Google Patches","0398-input-Made-keyreset-more-robust.patch",1,"Yes",""
"Google Patches","0399-Handle-sk-being-NULL-in-UID-based-routing.patch",2,"Yes",""
"Google Patches","0400-usb-gadget-f_accessory-Enabled-Zero-Length-Packet-ZL.patch",1,"Yes",""
"Google Patches","0401-HID-steelseries-validate-output-report-details.patch",1,"Yes",""
"Google Patches","0402-video-adf-Cleanup-sw_sync-timeline-at-adf_device_des.patch",1,"Yes",""
"Google Patches","0403-usb-gadget-f_audio_source-change-max-ISO-packet-size.patch",1,"Yes",""
"Google Patches","0404-usb-gadget-f_audio_source-Fixed-USB-Audio-Class-Inte.patch",1,"Yes",""
"Google Patches","0405-ext4-Add-support-for-FIDTRIM-a-best-effort-ioctl-for.patch",4,"Yes",""
"Google Patches","0406-staging-android-ashmem-Avoid-deadlock-with-mmap-shri.patch",1,"Yes",""
"Google Patches","0407-firmware-Avoid-deadlock-of-usermodehelper-lock-at-sh.patch",1,"Yes",""
"Google Patches","0408-firmware-loader-fix-pending_fw_head-list-corruption.patch",1,"Yes",""
"Google Patches","0409-USB-rndis-Free-the-rndis-response-queue-during-REMOT.patch",1,"Yes",""
"Google Patches","0410-mm-fix-prctl_set_vma_anon_name.patch",1,"Yes",""
"Google Patches","0411-Add-flags-parameter-to-get_country_code-template.patch",1,"Yes",""
"Google Patches","0412-usb-Add-support-for-rndis-uplink-aggregation.patch",5,"Yes",""
"Google Patches","0413-arm64-crypto-SHA-1-using-ARMv8-Crypto-Extensions.patch",6,"Yes",""
"Google Patches","0414-arm64-crypto-SHA-224-SHA-256-using-ARMv8-Crypto-Exte.patch",4,"Yes",""
"Google Patches","0415-arm64-crypto-GHASH-secure-hash-using-ARMv8-Crypto-Ex.patch",4,"Yes",""
"Google Patches","0416-arm64-crypto-AES-using-ARMv8-Crypto-Extensions.patch",3,"Yes",""
"Google Patches","0417-arm64-crypto-AES-in-CCM-mode-using-ARMv8-Crypto-Exte.patch",4,"Yes",""
"Google Patches","0418-arm64-crypto-AES-ECB-CBC-CTR-XTS-using-ARMv8-NEON-an.patch",6,"Yes",""
"Google Patches","0419-arm64-crypto-fix-data-corruption-bug-in-GHASH-algori.patch",1,"Yes",""
"Google Patches","0420-arm64-crypto-improve-performance-of-GHASH-algorithm.patch",2,"Yes",""
"Google Patches","0421-arm64-crypto-fix-makefile-rule-for-aes-glue.patch",1,"Yes",""
"Google Patches","0422-crypto-arm64-aes-fix-encryption-of-unaligned-data.patch",1,"Yes",""
"Google Patches","0423-cpu-add-generic-support-for-CPU-feature-based-module.patch",6,"Yes",""
"Google Patches","0424-arm64-add-abstractions-for-FPSIMD-state-manipulation.patch",5,"Yes",""
"Google Patches","0425-arm64-defer-reloading-a-task-s-FPSIMD-state-to-userl.patch",6,"Yes",""
"Google Patches","0426-arm64-add-support-for-kernel-mode-NEON-in-interrupt-.patch",5,"Yes",""
"Google Patches","0427-crypto-remove-direct-blkcipher_walk-dependency-on-tr.patch",2,"Yes",""
"Google Patches","0428-crypto-allow-blkcipher-walks-over-AEAD-data.patch",2,"Yes",""
"Google Patches","0429-arm64-enable-generic-CPU-feature-modalias-matching-f.patch",2,"Yes",""
"Google Patches","0430-arm64-pull-in-asm-simd.h-from-asm-generic.patch",1,"Yes",""
"Google Patches","0431-arm64-check-for-upper-PAGE_SHIFT-bits-in-pfn_valid.patch",1,"Yes",""
"Google Patches","0432-ARM64-perf-support-dwarf-unwinding-in-compat-mode.patch",2,"Yes",""
"Google Patches","0433-arm64-Cast-KSTK_-EIP-ESP-to-unsigned-long.patch",1,"Yes",""
"Google Patches","0434-arm64-report-correct-stack-pointer-in-KSTK_ESP-for-c.patch",1,"Yes",""
"Google Patches","0435-arm64-Add-brackets-around-user_stack_pointer.patch",1,"Yes",""
"Google Patches","0436-arm64-fix-bug-for-reloading-FPSIMD-state-after-cpu-p.patch",1,"Yes",""
"Google Patches","0437-nick-kvfree-from-apparmor.patch",4,"Yes",""
"Google Patches","0438-fs-seq_file-fallback-to-vmalloc-allocation.patch",1,"Yes",""
"Google Patches","0439-android-base-cfg-enforce-the-needed-XFRM_MODE_TUNNEL.patch",1,"Yes",""
"Google Patches","0440-cpufreq-interactive-make-common_tunables-static.patch",1,"Yes",""
"Google Patches","0441-arm64-process-dump-memory-around-registers-when-disp.patch",1,"Yes",""
"Google Patches","0442-binfmt_elf-add-ELF_HWCAP2-to-compat-auxv-entries.patch",1,"Yes",""
"Google Patches","0443-arm64-add-AT_HWCAP2-support-for-32-bit-compat.patch",2,"Yes",""
"Google Patches","0444-arm64-advertise-ARMv8-extensions-to-32-bit-compat-EL.patch",2,"Yes",""
"Google Patches","0459-arm64-make-a-single-hook-to-syscall_trace-for-all-sy.patch",2,"Yes",""
"Google Patches","0460-arm64-split-syscall_trace-into-separate-functions-fo.patch",2,"Yes",""
"Google Patches","0461-arm64-Add-audit-support.patch",3,"Yes",""
"Google Patches","0462-arm64-audit-Add-audit-hook-in-syscall_trace_enter-ex.patch",1,"Yes",""
"Google Patches","0463-arm64-Add-regs_return_value-in-syscall.h.patch",1,"Yes",""
"Google Patches","0464-arm64-is_compat_task-is-defined-both-in-asm-compat.h.patch",4,"Yes",""
"Google Patches","0465-usb-u_ether-Add-workqueue-as-bottom-half-handler-for.patch",1,"Yes",""
"Google Patches","0466-usb-gadget-prevent-change-of-Host-MAC-address-of-usb.patch",1,"Yes",""
"Google Patches","0467-USB-gadget-u_ether-Fix-data-stall-issue-in-RNDIS-tet.patch",1,"Yes",""
"Google Patches","0468-RNDIS-Add-Data-aggregation-multi-packet-support.patch",2,"Yes",""
"Google Patches","0469-ndis-Add-debug-support-to-disable-RNDIS-Multipacket-.patch",2,"Yes",""
"Google Patches","0470-USB-gadget-rndis-Add-module-parameter-for-DL-max-pac.patch",3,"Yes",""
"Google Patches","0471-USB-f_rndis-fix-compile-error.patch",1,"Yes",""
"Google Patches","0472-arm64-ptrace-add-PTRACE_SET_SYSCALL.patch",2,"Yes",""
"Google Patches","0473-arm64-ptrace-allow-tracer-to-skip-a-system-call.patch",3,"Yes",""
"Google Patches","0474-asm-generic-add-generic-seccomp.h-for-secure-computi.patch",1,"Yes",""
"Google Patches","0475-add-seccomp-syscall-for-compat-task.patch",1,"Yes",""
"Google Patches","0476-arm64-add-SIGSYS-siginfo-for-compat-task.patch",2,"Yes",""
"Google Patches","0477-syscall_get_arch-remove-useless-function-arguments.patch",5,"Yes",""
"Google Patches","0478-arm64-add-seccomp-support.patch",5,"Yes",""
"Google Patches","0479-seccomp-create-internal-mode-setting-function.patch",1,"Yes",""
"Google Patches","0480-seccomp-extract-check-assign-mode-helpers.patch",1,"Yes",""
"Google Patches","0481-seccomp-split-mode-setting-routines.patch",1,"Yes",""
"Google Patches","0482-seccomp-add-seccomp-syscall.patch",9,"Yes",""
"Google Patches","0483-sched-move-no_new_privs-into-new-atomic-flags.patch",5,"Yes",""
"Google Patches","0484-seccomp-split-filter-prep-from-check-and-apply.patch",1,"Yes",""
"Google Patches","0485-seccomp-introduce-writer-locking.patch",3,"Yes",""
"Google Patches","0486-seccomp-allow-mode-setting-across-threads.patch",1,"Yes",""
"Google Patches","0487-seccomp-implement-SECCOMP_FILTER_FLAG_TSYNC.patch",4,"Yes",""
"Google Patches","0488-seccomp-Replace-BUG-spin_is_locked-with-assert_spin_.patch",2,"Yes",""
"Google Patches","0489-seccomp-fix-syscall-numbers-for-x86-and-x86_64.patch",2,"Yes",""
"Google Patches","0490-ARM-add-seccomp-syscall.patch",2,"Yes",""
"Google Patches","0491-ARM-8087-1-ptrace-reload-syscall-number-after-secure.patch",1,"Yes",""
"Google Patches","0492-power-Avoids-bogus-error-messages-for-the-suspend-ab.patch",1,"Yes",""
"Google Patches","0493-cpufreq-Avoid-using-global-variable-total_cpus.patch",1,"Yes",""
"Google Patches","0494-power-Adds-functionality-to-log-the-last-suspend-abo.patch",9,"Yes",""
"Google Patches","0495-power-Add-check_wakeup_reason-to-verify-wakeup-sourc.patch",2,"Yes",""
"Google Patches","0496-net-ipv6-Add-a-sysctl-to-make-optimistic-addresses-u.patch",4,"Yes",""
"Google Patches","0497-cgroup-refactor-allow_attach-function-into-common-co.patch",3,"Yes",""
"Google Patches","0498-memcg-add-permission-check.patch",1,"Yes",""
"Google Patches","0499-staging-binder-Change-binder-mutex-to-rtmutex.patch",1,"Yes",""
"Google Patches","0500-arch-arm64-force-fno-pic.patch",1,"Yes",""
"Google Patches","0501-Make-suspend-abort-reason-logging-depend-on-CONFIG_P.patch",1,"Yes",""
"Google Patches","0502-cpufreq-interactive-don-t-skip-waking-up-speedchange.patch",1,"Yes",""
"Google Patches","0503-net-ipv6-allow-choosing-optimistic-addresses-with-us.patch",1,"Yes",""
"Google Patches","0504-cpufreq-interactive-only-boost-tunable-affected-cpus.patch",1,"Yes",""
"Google Patches","0505-video-adf-fix-wrong-bitops-in-adf_modeinfo_to_fb_vid.patch",1,"Yes",""
"Google Patches","0506-include-linux-cgroup-Fix-compiler-warning.patch",1,"Yes",""
"Google Patches","0507-irq-pm-Remove-unused-variable.patch",1,"Yes",""
"Google Patches","0508-wlan-Add-get_wake_irq-functionality.patch",1,"Yes",""
"Google Patches","0509-cpufreq-stats-hold-reference-on-global-cpufreq.patch",1,"Yes",""
"Google Patches","0510-ARM-8118-1-crypto-sha1-make-use-of-common-SHA-1-stru.patch",1,"Yes",""
"Google Patches","0511-ARM-8119-1-crypto-sha1-add-ARM-NEON-implementation.patch",6,"Yes",""
"Google Patches","0512-ARM-8120-1-crypto-sha512-add-ARM-NEON-implementation.patch",4,"Yes",""
"Google Patches","0513-prctl-fix-misplaced-PR_SET_TIMERSLACK_PID-case.patch",1,"Yes",""
"Google Patches","0514-prctl-make-PR_SET_TIMERSLACK_PID-pid-namespace-aware.patch",1,"Yes",""
"Google Patches","0515-pstore-use-scnprintf.patch",1,"Yes",""
"Google Patches","0516-pstore-remove-superfluous-memory-size-check.patch",1,"Yes",""
"Google Patches","0517-pstore-handle-zero-sized-prz-in-series.patch",1,"Yes",""
"Google Patches","0518-pstore-add-pmsg.patch",9,"Yes",""
"Google Patches","0519-pstore-selinux-add-security-in-core-xattr-support-fo.patch",1,"Yes",""
"Google Patches","0520-selinux-reduce-the-number-of-calls-to-synchronize_ne.patch",7,"Yes",""
"Google Patches","0521-selinux-put-the-mmap-DAC-controls-before-the-MAC-con.patch",1,"Yes",""
"Google Patches","0522-selinux-fix-a-problem-with-IPv6-traffic-denials-in-s.patch",1,"Yes",""
"Google Patches","0523-selinux-make-the-netif-cache-namespace-aware.patch",4,"Yes",""
"Google Patches","0524-usb-gadget-mtp-ptp-Migrate-functions-to-the-USB_FUNC.patch",5,"Yes",""
"Google Patches","0525-selinux-Remove-obsolete-selinux_audit_data-initializ.patch",1,"Yes",""
"Google Patches","0526-usb-gadget-configfs-Add-usb_function-ptr-to-fi-struc.patch",1,"Yes",""
"Google Patches","0527-usb-gadget-Add-Uevent-to-notify-userspace.patch",2,"Yes",""
"Google Patches","0528-usb-u_ether-Fix-compile-errors.patch",1,"Yes",""
